학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,정치외교학과,POL3112,01,문화와정치,3.0,"월,수 10:30~11:45 [D401A]",3.0,이지윤,0000000012,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3130,01,국제정치론,3.0,"화,목 10:30~11:45 [D202]",3.0,이근욱,0000000086,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3161,01,비교정치론,3.0,"화,목 10:30~11:45 [D303B]",3.0,황인혜,0000000029,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3163,01,일본정치의이해,3.0,금 10:30~13:15 [D402],3.0,김백주,0000000025,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3172,01,동아시아지역협력과갈등,3.0,"수,금 15:00~16:15 [D302]",3.0,배기현,0000000042,O,,,,,,,,,전학년,1-4학년,,구)동아시아정치의이해,
2024 학년도,1학기,대학,정치외교학과,POL3179,01,비교민주주의론,3.0,"화,목 12:00~13:15 [D301]",3.0,조영호,0000000054,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3185,01,미국정치특강,3.0,"화,목 16:30~17:45 [D302]",3.0,김서영,0000000057,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL3202,01,데이터로 보는 정치와 세계,3.0,"화,목 12:00~13:15 [D304]",3.0,황인혜,0000000007,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4067,01,한국정치경제론,3.0,"수,금 13:30~14:45 [D301]",3.0,김대환,0000000064,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4082,01,통일한반도의미래상,3.0,월 13:30~16:15 [D301],3.0,김택빈,0000000037,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4133,01,국제정치이론,3.0,"월,수 16:30~17:45 [D303A]",3.0,김영완,0000000012,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POL4146,01,중국의외교정책,3.0,"화,목 15:00~16:15 [D303B]",3.0,이한얼,0000000025,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,정치외교학과,POLG301,01,계량정치분석 Ⅰ,3.0,목 10:00~13:00 [D603],3.0,김서영,0000000001,,,,,,,,,,전학년,1-4학년,,,학석사연계과목
2024 학년도,1학기,대학,정치외교학과,POLG532,01,미국정치론,3.0,수 14:00~17:00 [D402],3.0,하상응,0000000033,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2004,01,물리화학,3.0,"수,금 15:00~16:15 [AS414]",3.0,강문성,0000000069,O,,,,"[1,3,5,7,9]",,,,,전학년,2학년,화학과(불가능),,"홀수 학번만 수강,화학과 수강불가(화공생명공학 다전공자의 경우, 물리화학I (CHM2201) 수강을 본 과목의 수강으로 인정함)"
2024 학년도,1학기,대학,화공생명공학과,CBE2004,02,물리화학,3.0,"수,금 13:30~14:45 [R404]",3.0,백서인,0000000070,O,,,,"[2,4,6,8,0]",,,,,전학년,2학년,화학과(불가능),,"짝수 학번만 수강,화학과 수강불가(화공생명공학 다전공자의 경우, 물리화학I (CHM2201) 수강을 본 과목의 수강으로 인정함)"
2024 학년도,1학기,대학,화공생명공학과,CBE2005,01,응용유기화학,3.0,"화,목 10:30~11:45 [R404]",3.0,오세용,0000000067,,,,,"[1,3,5,7,9]",,,,,전학년,2학년,화학과(불가능),,"홀수 학번만 수강,화학전공 학생 수강불가"
2024 학년도,1학기,대학,화공생명공학과,CBE2005,02,응용유기화학,3.0,"월,수 10:30~11:45 [AS414]",3.0,강태욱,0000000069,O,,,,"[2,4,6,8,0]",,,,,전학년,2학년,화학과(불가능),,"짝수 학번만 수강,화학전공 학생 수강불가"
2024 학년도,1학기,대학,화공생명공학과,CBE2007,01,응용생화학,3.0,"화,목 13:30~14:45 [K301]",3.0,나정걸,0000000100,O,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,01,화공생명공학실험Ⅰ,3.0,화 16:30~22:15 [R405],6.0,오세용,0000000020,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,02,화공생명공학실험Ⅰ,3.0,화 16:30~22:15 [R405],6.0,하경수,0000000007,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,03,화공생명공학실험Ⅰ,3.0,금 16:30~22:15 [R405],6.0,나정걸,0000000021,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2010,04,화공생명공학실험Ⅰ,3.0,금 16:30~22:15 [R405],6.0,류재건,0000000020,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE2011,01,화공수학I,3.0,"화,목 12:00~13:15 [K304]",3.0,최진훈,0000000063,O,,,,"[1,3,5,7,9]",,,,,전학년,1-4학년,화공생명공학과(가능),화공생명공학전공 학생만 수강 가능,"홀수 학번만 수강,화공생명공학전공 학생만 수강 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2011,02,화공수학I,3.0,"수,금 15:00~16:15 [AS301]",3.0,이종석,0000000057,O,,,,"[2,4,6,8,0]",,,,,전학년,1-4학년,화공생명공학과(가능),화공생명공학전공 학생만 수강 가능,"짝수 학번만 수강,화공생명공학전공 학생만 수강 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2014,01,화공기초화학Ⅰ,3.0,"화,목 09:00~10:15 [K405]",3.0,박제영,0000000056,O,,,,"[1,3,5,7,9]",,,,,전학년,1학년,화공생명공학과(가능),구)공업화학Ⅰ,"홀수학번만 수강, 화공생명공학과만 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE2014,02,화공기초화학Ⅰ,3.0,"수,금 09:00~10:15 [K504]",3.0,김충익,0000000056,O,,,,"[2,4,6,8,0]",,,,,전학년,1학년,화공생명공학과(가능),구)공업화학Ⅰ,"짝수학번만 수강, 화공생명공학과만 가능"
2024 학년도,1학기,대학,화공생명공학과,CBE3002,01,공정열역학,3.0,"화,목 13:30~14:45 [K303]",3.0,임종성,0000000070,,,,,,,,,,전학년,3학년,,선수과목 : CBE3001 화공열역학,
2024 학년도,1학기,대학,화공생명공학과,CBE3003,01,반응공학,3.0,"월,수 16:30~17:45 [AS303]",3.0,하경수,0000000044,O,,,,"[1,3,5,7,9]",,,,,전학년,3학년,,선수과목 : CBE2002 창의설계,홀수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3003,02,반응공학,3.0,"수,금 15:00~16:15 [K504]",3.0,김충익,0000000038,O,,,,"[2,4,6,8,0]",,,,,전학년,3학년,,선수과목 : CBE2002 창의설계,짝수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3006,01,공정제어,3.0,"화,목 12:00~13:15 [K303]",3.0,조현석,0000000070,O,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE3007,01,고분자공학,3.0,"화,목 16:30~17:45 [RA310]",3.0,박제영,0000000036,O,,,,"[1,3,5,7,9]",,,,,전학년,3학년,,"선수과목 : CBE2002 창의설계, CBE2005 응용유기화학",홀수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3007,02,고분자공학,3.0,"월,수 16:30~17:45 [AS301]",3.0,김형준,0000000059,O,,,,"[2,4,6,8,0]",,,,,전학년,3학년,,"선수과목 : CBE2002 창의설계, CBE2005 응용유기화학",짝수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE3019,01,화공생명공학 세미나,2.0,목 16:30~18:15 [R404],2.0,김형준,0000000120,,,,,,,,,,전학년,3학년,,(구)화공산업과기술경영-기업가정신,"성적평가:S/U, 화공산업과기술경영(CBEG005) 대체과목"
2024 학년도,1학기,대학,화공생명공학과,CBE3302,01,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,강태욱,0000000001,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,02,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,김충익,0000000011,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,03,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,하경수,0000000001,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,04,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,이종석,0000000005,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,05,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,나정걸,0000000004,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,06,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,강문성,0000000006,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,07,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,김형준,0000000001,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,08,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,류재건,0000000010,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,09,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,박제영,0000000003,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE3302,10,연구프로젝트Ⅱ,3.0,월 18:00~20:45,3.0,백서인,0000000003,,,,,,,,,,전학년,3-4학년,,,담당교수와 상의하여 선 승인후에 수강신청해야 함
2024 학년도,1학기,대학,화공생명공학과,CBE4001,01,화공생명공학심화종합설계Ⅱ(캡스톤디자인),3.0,월 13:30~16:15 [K307],3.0,최정우,0000000006,,,,,,,,,,전학년,4학년,,"(구)화공생명공학심화설계 선수과목:CBE2002,CBE3003,CBE3007,CBE3015,CBE3016",
2024 학년도,1학기,대학,화공생명공학과,CBE4010,01,화공재료,3.0,"월,수 10:30~11:45 [K202]",3.0,구기갑,0000000093,,,,,,,,,,"3,4학년",4학년,화공생명공학과(가능),,화공생명공학전공 학생만 수강 가능
2024 학년도,1학기,대학,화공생명공학과,CBE4011,01,전기화학,3.0,금 10:30~13:15 [AS414],3.0,박흥목,0000000070,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBE4013,01,생물화학공학,3.0,"화,목 15:00~16:15 [AS305]",3.0,최정우,0000000038,,,,,"[1,3,5,7,9]",,,,,전학년,4학년,,선수과목 : CBE2002 창의설계,홀수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE4013,02,생물화학공학,3.0,"화,목 09:00~10:15 [K404]",3.0,나정걸,0000000042,,,,,"[2,4,6,8,0]",,,,,전학년,4학년,,선수과목 : CBE2002 창의설계,짝수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE4017,01,화공생명공학심화종합설계Ⅰ,3.0,화 16:30~22:15,6.0,구기갑,0000000030,,,,,"[1,3,5,7,9]",,,,,전학년,4학년,,선수과목 : CBE2002 창의설계,홀수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE4017,02,화공생명공학심화종합설계Ⅰ,3.0,화 16:30~22:15,6.0,강태욱,0000000030,,,,,"[2,4,6,8,0]",,,,,전학년,4학년,,선수과목 : CBE2002 창의설계,짝수 학번만 수강
2024 학년도,1학기,대학,화공생명공학과,CBE4017,03,화공생명공학심화종합설계Ⅰ,3.0,화 16:30~22:15,6.0,최정우,0000000031,,,,,,,,,,전학년,4학년,,선수과목 : CBE2002 창의설계,
2024 학년도,1학기,대학,화공생명공학과,CBE4022,01,인공지능:딥러닝,3.0,"화,목 15:00~16:15 [AS414]",3.0,최진훈,0000000080,O,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBEG008,01,고급분리막기술,3.0,"화,목 16:30~17:45 [K206]",3.0,이종석,0000000006,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,화공생명공학과,CBEG009,01,발효공학,3.0,"화,목 10:30~11:45 [K506]",3.0,이진원,0000000030,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,종교학과,REL2001,01,종교의이해,3.0,"화,목 15:00~16:15 [J321]",3.0,서명삼,0000000023,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL2002,01,세계종교입문,3.0,"월,수 16:30~17:45 [J215]",3.0,서명삼,0000000013,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3008,01,유교의중심사상,3.0,"화,목 10:30~11:45 [J313]",3.0,정소이,0000000021,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3024,01,그리스도교강독,3.0,"화,목 13:30~14:45 [J323]",3.0,박병관,0000000020,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3028,01,종교인류학,3.0,월 13:30~16:15 [J209],3.0,김동규,0000000029,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3029,01,종교심리학,3.0,"화,목 12:00~13:15 [J116]",3.0,김재영,0000000018,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3036,01,비교신비주의,3.0,"수,금 13:30~14:45 [J323]",3.0,박병관,0000000016,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3039,01,종교간의대화,3.0,"월,수 10:30~11:45 [J114]",3.0,오지섭,0000000009,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3043,01,수양과명상,3.0,"화,목 13:30~14:45 [J110]",3.0,최현민,0000000011,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,종교학과,REL3099,01,전공진로설계Ⅰ,,,,,0000000000,,,,,,,,,,"2,3,4학년",2-4학년,종교학과(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,종교학과,RELQ981,01,종교교과교육론,3.0,"화,목 12:00~13:15 [J110]",3.0,이소은,0000000000,,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,"교직이수자만 전공학점으로 인정/HISQ981-01, PHIQ982-01 합반"
2024 학년도,1학기,대학,종교학과,RELQ982,01,종교교과논리및논술,3.0,"화,목 15:00~16:15 [J110]",3.0,김민정,0000000000,,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,"교직이수자만 전공학점으로 인정/HISQ982-01, PHIQ981-01 합반"
2024 학년도,1학기,대학,사회학과,SOC2001,01,사회학개론,3.0,"수,금 15:00~16:15 [D406]",3.0,김영수,0000000011,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC2001,02,사회학개론,3.0,"화,목 10:30~11:45 [D301]",3.0,김우선,0000000075,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC2002,01,인류학개론,3.0,"화,목 12:00~13:15 [D303A]",3.0,이현숙,0000000014,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC2003,01,사회조사방법론(캡스톤디자인),3.0,"월,수 10:30~11:45 [D303A]",3.0,오세일,0000000024,O,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC2006,01,사회학사,3.0,"화,목 10:30~11:45 [D402]",3.0,이재혁,0000000013,,,,,,,,,,전학년,2-4학년,,,전학년 대상
2024 학년도,1학기,대학,사회학과,SOC3008,01,집단행동과사회운동,3.0,"화,목 12:00~13:15 [D302]",3.0,이상경,0000000026,O,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3009,01,인구와발전,3.0,"화,목 09:00~10:15 [D304]",3.0,주익현,0000000011,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3011,01,도시사회학,3.0,"화,목 09:00~10:15 [D303B]",3.0,김지혜,0000000020,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3012,01,성과사회,3.0,"화,목 16:30~17:45 [D301]",3.0,김지혜,0000000046,O,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3017,01,예술사회학,3.0,"화,목 13:30~14:45 [D301]",3.0,민병교,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3019,01,교육사회학,3.0,"월,수 12:00~13:15 [D302]",3.0,전상진,0000000044,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3020,01,세계화와후기산업사회,3.0,"수,금 13:30~14:45 [D406]",3.0,김영수,0000000013,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3040,01,인종과 종족,3.0,"화,목 15:00~16:15 [D303A]",3.0,김우선,0000000024,,,,,,,,,,전학년,2-4학년,,"구)다문화,시민,국가",과목명 변경 신청 (구) 다문화 국가 시민
2024 학년도,1학기,대학,사회학과,SOC3045,01,시대진단의사회학,3.0,"월,수 10:30~11:45 [D303B]",3.0,전상진,0000000022,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3047,01,한국사회사,3.0,금 10:30~13:15 [D303B],3.0,유진,0000000026,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3054,01,정보사회학,3.0,"화,목 16:30~17:45 [D303A]",3.0,정호대,0000000009,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,사회학과,SOC3999,01,전공진로설계Ⅰ,,,,,0000000000,,,,,,,,,,"2,3,4학년",2-4학년,사회과학대학(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,사회학과,SOC4001,01,졸업논문,3.0,,,오세일,0000000002,,,,,,,,,,4학년,4학년,,,4학년 수강 가능
2024 학년도,1학기,대학,사회학과,SOC4015,01,소셜 빅데이터 분석 Ⅱ(캡스톤디자인),3.0,금 10:30~13:15 [D304],3.0,이선형,0000000010,,,,,,,,,,"2,3,4학년",3-4학년,,,
2024 학년도,1학기,대학,사회학과,SOCG005,01,사회통계심화(캡스톤디자인),3.0,월 13:30~16:15 [D303A],3.0,김지혜,0000000008,,,,,,,,,,"2,3,4학년",3-4학년,,,
2024 학년도,1학기,대학,컴퓨터공학과,CSE2003,01,컴퓨터프로그래밍I,3.0,"화,목 15:00~16:15 [D105]",3.0,이주호,0000000070,O,,,,"[2,4,6,8,0]",,,,,1학년,1학년,컴퓨터공학과(1전공 가능),(구)기초공학설계,컴퓨터공학 1전공자만 수강가능 (학번 끝자리가 짝수)
2024 학년도,1학기,대학,컴퓨터공학과,CSE2003,02,컴퓨터프로그래밍I,3.0,"화,목 09:00~10:15 [D105]",3.0,장부루,0000000067,O,,,,"[1,3,5,7,9]",,,,,1학년,1학년,컴퓨터공학과(1전공 가능),(구)기초공학설계,컴퓨터공학 1전공자만 수강가능 (학번 끝자리가 홀수)
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,01,소프트웨어개발도구및환경실습,3.0,월 15:00~20:50 [R914],6.0,김승욱,0000000031,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,02,소프트웨어개발도구및환경실습,3.0,화 15:00~20:50 [R914],6.0,최준석,0000000032,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,03,소프트웨어개발도구및환경실습,3.0,수 15:00~20:50 [R914],6.0,이주호,0000000032,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,04,소프트웨어개발도구및환경실습,3.0,목 15:00~20:50 [R914],6.0,김세준,0000000032,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
